N	F0	m	d_ms	d0	v0	prob	collision	Int_dv1	Int_dv2	Int_dv3	Int_dv4	Int_dv5	Int_dv6	Int_dv7	Int_dd2	Int_dd3	Int_dd4	Int_dd5	Int_dd6	Int_dd7	duration	freq	ampl	attack	Fresponse
8	800	1000	1	8	60	0.01	0	43.739081	72.722531	52.551102	32.358881	11.684747	9.332904	7.798327	205.530156	146.478898	166.315624	156.135530	24.463217	16.459848	3.096496	0.959017	2.044038	1	-4887
8	800	1000	1	6	59	0.01	0	51.169516	72.074715	22.328917	18.642747	13.677309	17.206157	11.998781	131.815774	353.283647	27.647844	44.764605	42.324442	64.963409	0.466076	1.502695	4.205390	1	-9509
8	800	1000	1	9	82	0.01	0	65.509854	125.172892	89.322385	63.345005	34.534328	26.475165	22.057350	715.168125	325.612384	253.309529	345.635646	86.663613	49.265276	3.107263	1.835646	4.844676	1	-5042
8	800	1000	1	5	61	0.01	0	47.309762	83.168757	39.224235	37.438862	13.376769	9.142759	7.607532	260.745850	334.051726	45.222897	183.090338	37.171189	18.094894	1.288549	2.054781	1.965621	1	-6204
8	800	1000	1	8	87	0.01	0	16.157606	30.924619	26.464585	17.523331	12.972040	11.633330	10.047571	200.831956	64.824905	71.299170	46.599368	21.472588	24.007116	3.461077	0.157881	4.721488	1	-4079
8	800	1000	1	6	55	0.01	0	35.880125	61.205360	48.442144	34.199168	16.254684	18.707632	6.896633	180.859462	94.465630	134.883163	133.590532	57.497998	92.426359	1.836766	1.491986	1.017472	1	-3854
8	800	1000	1	6	77	0.01	0	77.724304	120.032303	50.725633	27.071143	12.623222	12.557655	12.047096	285.031302	518.507149	161.930975	134.666104	5.404416	11.972614	2.010382	2.762545	3.866451	1	-9549
8	800	1000	1	9	59	0.01	0	27.768184	53.058704	32.230750	37.004392	16.335667	9.301210	7.485534	259.520574	187.517221	58.832473	170.513030	51.602255	17.229883	3.011109	0.261431	0.724265	1	-3961
8	800	1000	1	9	80	0.01	0	46.442539	72.435081	48.787342	22.476696	13.448640	11.407352	7.582863	253.698651	190.572380	205.453687	78.838712	18.807710	60.538148	0.824973	0.140800	2.542970	1	-9539
8	800	1000	1	8	78	0.01	0	28.573173	43.186181	32.847500	38.592491	32.061602	23.323734	11.184994	100.187515	76.247649	43.331721	53.090125	69.972304	92.262110	3.068682	2.174349	2.228202	1	-3809
8	800	1000	1	9	95	0.01	0	57.792830	89.264397	68.090986	40.026692	19.687668	18.212426	15.126300	223.441206	153.900141	221.674231	168.025076	11.305819	28.489863	1.523777	0.318250	1.245308	1	-7695
8	800	1000	1	7	99	0.01	0	54.015053	87.538909	68.924723	61.542655	37.393413	25.560713	18.648900	213.971534	132.791309	67.476475	214.910835	95.394914	50.708308	3.543773	2.793963	4.622471	1	-7160
8	800	1000	1	5	61	0.01	0	59.036486	114.559504	51.254176	46.197931	13.169366	11.899465	10.314572	414.457928	490.747059	48.658948	284.650620	23.387639	18.647534	3.267721	2.273031	3.766472	1	-6597
8	800	1000	1	7	79	0.01	0	112.405688	138.598025	148.721909	149.445852	140.271712	127.627135	117.842867	2996.325516	226.435003	653.135884	1135.741903	988.709408	840.769092	4.994168	1.418882	0.545457	1	-4874
8	800	1000	1	8	76	0.01	0	45.017982	78.180567	55.791082	42.251857	20.982081	15.590924	13.897979	364.264774	240.525164	128.735005	196.822209	38.713453	18.693180	1.495663	1.477294	3.052889	1	-5143
8	800	1000	1	7	57	0.01	0	26.607793	39.379159	26.950763	30.236159	14.416578	8.425301	6.487241	85.305542	87.318283	22.702074	118.063050	41.517609	14.628068	2.415638	1.055663	0.835231	1	-4166
8	800	1000	1	5	64	0.01	0	43.734198	41.523402	29.219645	21.343274	8.852224	8.606041	8.934059	125.197479	127.893738	58.330027	111.740124	3.988042	12.079898	1.568789	1.684039	1.698096	1	-9617
8	800	1000	1	9	50	0.01	0	26.485942	40.715685	29.384523	27.792996	11.266229	7.234806	5.333764	95.585093	79.266791	40.033630	119.378570	28.490824	16.090793	3.240205	1.375426	0.848552	1	-4027
8	800	1000	1	7	63	0.01	0	71.856257	111.430935	42.895662	22.322800	10.569606	10.324136	9.784422	268.195203	509.928947	140.066452	111.321013	6.124264	12.725497	0.634608	2.028761	2.916654	1	-7752
8	800	1000	1	9	55	0.01	0	42.601136	62.697100	40.706514	33.504462	11.752953	8.346078	5.905516	135.610608	159.228946	99.042193	153.681865	24.776356	23.732074	3.358193	2.847154	0.650655	1	-5278
8	800	1000	1	5	90	0.01	0	95.047838	188.412773	124.225013	78.313696	19.731375	13.367519	11.681974	756.127020	508.205541	414.495728	555.822092	71.138868	27.753359	3.731596	1.006809	2.421567	1	-6771
8	800	1000	1	5	65	0.01	0	31.133514	45.075051	17.635201	22.064338	7.969137	5.620260	4.190893	86.760241	176.920443	44.425936	106.505327	19.309477	18.762380	4.892181	0.275237	3.792291	1	-7827
8	800	1000	1	6	78	0.01	0	76.103201	125.412746	64.378787	38.970294	14.158477	14.292650	13.282274	352.050363	475.393500	172.868586	223.714529	9.562035	15.443825	4.702863	2.704132	4.687704	1	-9591
8	800	1000	1	9	51	0.01	0	73.097583	140.842933	122.732995	58.270518	32.655244	20.887351	15.227980	935.162362	213.510724	688.976806	342.955841	134.412282	75.644726	0.558342	2.594388	1.117862	1	-3750
8	800	1000	1	7	98	0.01	0	30.256418	21.108719	19.569540	14.365883	11.380468	10.407763	9.545307	112.498756	45.119705	42.933030	26.741600	16.750708	11.938382	1.107157	2.701654	3.012787	1	-3160
8	800	1000	1	8	51	0.01	0	55.172846	67.748084	22.220600	25.820958	16.638188	22.663436	12.490213	77.763582	334.363396	39.430733	77.561459	47.135652	95.141453	2.153343	2.813788	3.747383	1	-6847
8	800	1000	1	9	91	0.01	0	111.422759	170.588344	65.039408	47.866325	13.848434	13.047913	12.379517	402.741116	778.237227	113.162297	305.104018	16.189318	14.719492	4.873339	1.813520	3.616367	1	-9867
8	800	1000	1	5	81	0.01	0	58.806102	87.740301	58.886578	48.101484	19.015970	11.164848	7.773595	198.125204	209.679077	148.073398	200.011031	62.427848	29.549863	3.908203	2.018494	0.897992	1	-6960
8	800	1000	1	5	77	0.01	0	74.988770	108.579498	38.339060	30.771891	12.066820	10.208936	8.596234	222.045888	505.294600	62.188509	160.261885	19.358689	16.871816	4.874087	0.536854	2.430494	1	-8628
8	800	1000	1	5	79	0.01	0	61.554884	87.025291	29.215308	32.518339	12.313699	10.553634	8.800207	171.026462	423.838801	27.178804	138.543721	15.490585	20.019710	3.354454	1.074514	2.375835	1	-9462
8	800	1000	1	9	99	0.01	0	74.737390	47.572776	44.047234	32.168775	26.851205	23.935153	21.216788	201.160223	61.485788	106.623009	48.216801	33.207668	25.284626	0.732408	2.147533	4.417982	1	-5875
8	800	1000	1	7	50	0.01	0	41.889263	49.676914	19.850900	19.076950	11.180979	11.082590	9.727135	46.289413	231.367379	34.684527	82.507492	7.953760	24.319316	3.675518	0.993710	3.668828	1	-7697
8	800	1000	1	9	68	0.01	0	60.868114	96.420814	67.409742	45.765774	18.266017	10.896397	9.247195	247.624399	213.715390	187.411019	206.000814	60.196380	16.632186	1.914377	2.924241	0.578555	1	-6375
8	800	1000	1	5	60	0.01	0	50.115263	72.090545	27.869789	36.681676	14.454350	15.818902	11.829445	143.539418	335.603383	76.769153	168.125530	22.566829	49.383492	2.454518	2.236921	4.432127	1	-7101
8	800	1000	1	9	64	0.01	0	24.438743	38.663789	24.147379	15.151490	6.239416	5.209968	4.277856	106.712196	108.715328	48.035039	74.877044	9.826635	13.984249	4.937791	0.296832	3.968078	1	-7086
8	800	1000	1	6	65	0.01	0	59.159289	100.327357	87.844703	48.300048	24.687354	12.694736	8.800507	313.634024	101.437654	328.544238	201.222557	118.307771	45.550809	2.722346	1.522343	2.685247	1	-4153
8	800	1000	1	6	69	0.01	0	36.190675	58.708044	43.583258	32.787376	14.082232	8.979682	6.514719	139.289592	143.350628	113.652007	159.467988	47.297999	25.277428	2.430143	0.189654	2.921598	1	-6019
8	800	1000	1	5	99	0.01	0	40.425742	58.298656	42.020992	41.259534	21.079055	21.470411	12.300732	122.453449	117.122908	74.450921	144.497336	6.423426	66.188299	2.150951	0.217975	2.949065	1	-8078
8	800	1000	1	8	55	0.01	0	54.112515	86.465740	50.517792	20.902930	9.417607	7.356766	6.476388	226.921762	264.843795	215.121436	98.258524	20.192718	11.373311	0.975112	0.855202	1.113193	1	-5851
8	800	1000	1	5	71	0.01	0	83.356029	153.997659	84.066449	61.103291	30.367990	43.906619	16.669924	549.315996	510.220021	245.242489	322.419698	119.263649	224.353075	3.897885	1.586685	4.187674	1	-6484
8	800	1000	1	7	99	0.01	0	129.308248	226.246012	125.800251	85.578875	21.206485	15.322784	13.601814	747.861824	755.126445	365.226651	623.016864	68.995413	27.196991	2.588806	2.802194	3.183355	1	-8601
8	800	1000	1	7	81	0.01	0	68.822894	120.382518	89.248307	56.752569	25.578672	15.894770	13.128989	378.505462	229.187084	254.832781	279.301730	95.517752	31.792396	4.113373	1.867153	2.655721	1	-6039
8	800	1000	1	5	53	0.01	0	60.486373	91.700547	39.787300	32.402316	7.601566	8.043353	6.559248	216.669823	390.594072	55.921585	203.872617	6.348007	15.503579	2.392010	2.173553	1.904782	1	-6091
8	800	1000	1	5	74	0.01	0	31.834916	42.664354	27.595486	32.400883	20.069972	14.583016	12.446168	69.180069	111.079870	33.118841	94.316645	48.284973	14.324055	0.153236	0.800241	3.216453	1	-5003
8	800	1000	1	5	88	0.01	0	44.608498	72.072920	52.442321	56.698134	34.709469	27.678229	17.494190	181.479899	135.964725	245.236262	205.664242	74.544079	86.581354	1.291839	1.202756	2.452742	1	-7893
8	800	1000	1	8	99	0.01	0	79.119352	140.829973	66.896183	56.036474	29.845772	41.305032	18.889128	434.658142	529.883003	119.644952	227.072728	116.996169	193.418990	4.657103	1.940434	4.152104	1	-9006
8	800	1000	1	7	60	0.01	0	170.256899	133.288396	47.353287	25.576910	16.542232	16.261347	13.315956	317.097936	732.423800	245.429294	124.915399	22.089015	33.911918	0.404016	2.259224	4.767632	1	-5845
8	800	1000	1	9	76	0.01	0	29.064910	42.104569	29.406421	26.924982	21.056517	18.548758	16.674872	94.649574	95.944428	37.624563	48.454037	26.292674	19.229905	0.340910	0.878921	3.454863	1	-4140
8	800	1000	1	8	55	0.01	0	26.079713	41.715751	33.049304	25.907961	19.985489	19.217742	16.377487	105.512812	61.336558	55.499388	54.556023	7.655538	27.359521	1.318458	1.019819	1.923185	1	-3625
8	800	1000	1	5	60	0.01	0	27.697312	39.805597	54.913331	36.451249	19.138867	10.831885	8.250478	80.722821	236.351572	151.240925	157.369124	74.445131	28.875850	3.085131	2.409503	1.588092	1	-4281
8	800	1000	1	9	81	0.01	0	9.363075	16.673342	15.298392	11.944739	7.784887	5.311786	3.449326	46.671442	8.588043	13.622761	26.804965	13.851090	12.305937	0.345695	0.209302	3.267403	1	-3775
8	800	1000	1	5	92	0.01	0	62.784784	94.318072	47.615329	46.388477	16.829309	11.128661	7.672572	214.299250	335.937516	72.169799	195.434059	44.447945	32.115500	3.625571	0.387814	0.788949	1	-9459
8	800	1000	1	7	65	0.01	0	88.561196	119.570338	39.841814	27.418632	12.538287	11.987842	11.046358	202.047602	572.615218	96.924398	149.847950	10.657577	17.070771	3.260842	2.051683	4.091540	1	-8322
8	800	1000	1	7	91	0.01	0	71.272029	102.139037	51.789417	53.009855	15.907358	10.882112	8.391669	206.784110	359.933141	71.986998	253.413284	40.669826	24.835755	4.401090	1.917954	0.836604	1	-9710
8	800	1000	1	5	87	0.01	0	47.691166	78.850652	94.929168	79.650600	40.304962	19.194402	12.639356	343.237772	298.436513	167.139034	392.470063	195.091515	66.986586	3.121918	0.705188	1.475890	1	-4828
8	800	1000	1	8	84	0.01	0	76.788142	138.929967	112.090462	75.776969	42.919094	36.738750	25.552551	557.750977	203.580161	352.927865	284.732076	67.941989	120.829533	0.664815	1.829627	4.480331	1	-6872
8	800	1000	1	6	85	0.01	0	88.518104	147.466786	65.164437	47.309977	13.017593	10.524824	8.144012	410.446258	602.762026	133.043212	277.100157	31.439309	32.133581	3.761953	1.672268	1.574496	1	-9093
8	800	1000	1	7	93	0.01	0	93.402577	74.351020	76.184885	57.467821	39.297919	20.464306	14.256935	287.625938	339.552333	271.193779	191.334281	181.103862	55.013146	3.924503	2.016016	2.200735	1	-5567
8	800	1000	1	8	60	0.01	0	71.380331	114.463164	33.500072	29.156622	11.648112	11.079090	10.022583	291.057487	584.986871	38.854792	177.053383	9.500459	17.900313	3.393933	1.642177	3.574480	1	-7713
8	800	1000	1	5	97	0.01	0	29.779900	51.224513	42.427978	47.470425	39.450203	32.349897	17.367870	153.258322	68.329871	46.558911	64.814183	68.420761	115.498834	0.589746	1.054689	4.537599	1	-4488
8	800	1000	1	9	62	0.01	0	89.574586	49.036844	34.486283	18.904851	9.962700	8.329997	7.794634	312.660708	132.600431	144.013802	76.376913	18.698830	10.112781	0.454561	2.753340	1.328532	1	-9333
8	800	1000	1	6	51	0.01	0	29.035312	40.013575	29.838256	19.105272	10.873704	10.339538	8.684679	136.229430	75.631447	113.654830	91.887083	20.391650	17.869053	3.023670	0.432597	3.181158	1	-7553
8	800	1000	1	6	58	0.01	0	41.658478	70.132808	31.889283	33.113776	13.507089	12.414088	12.115453	291.491191	302.097828	25.527868	178.549525	15.747257	10.503474	2.051506	1.981057	3.349116	1	-9112
8	800	1000	1	7	93	0.01	0	34.011430	63.718887	49.356491	72.687268	47.913300	37.863722	18.849737	238.287190	117.091491	278.348808	226.728233	137.557172	166.818862	4.011386	1.457027	2.560549	1	-3538
8	800	1000	1	9	75	0.01	0	58.349053	108.273848	84.184653	60.932162	32.889473	22.571675	17.408308	600.751006	218.600576	207.821124	298.065772	113.398064	55.030719	2.762423	2.076287	2.681127	1	-4428
8	800	1000	1	6	62	0.01	0	87.943927	142.857024	133.191821	127.331836	114.004303	104.646933	97.841615	576.343817	1598.319944	241.785359	912.032656	816.923513	513.283138	3.599402	2.451189	4.123951	1	-3496
8	800	1000	1	5	82	0.01	0	91.597217	175.105638	170.074896	167.607540	158.159066	140.035266	125.095883	932.507955	1957.772674	286.272699	1010.288341	944.252631	600.546885	4.817859	1.324271	4.450667	1	-4069
8	800	1000	1	8	63	0.01	0	31.978193	45.822140	34.796390	27.522929	15.308221	11.689814	9.294010	90.530991	78.558905	67.769481	89.872756	26.531147	16.689538	0.225315	1.803165	1.758660	1	-7159
8	800	1000	1	9	93	0.01	0	41.484350	72.266149	59.930304	44.809706	31.768603	21.476416	17.346663	217.379134	91.426021	111.902453	112.432897	82.721560	32.689375	1.550844	1.482781	3.235954	1	-4531
8	800	1000	1	6	91	0.01	0	4.016109	8.911541	6.603628	6.376011	4.630751	3.278584	1.954098	15.318449	6.756234	4.953009	12.705588	7.157756	8.403090	0.115702	0.210541	4.725333	1	-5056
8	800	1000	1	8	77	0.01	0	114.739326	158.861342	138.889566	130.624634	121.995473	113.852541	96.772800	2495.029638	219.782968	638.241794	1144.461805	930.284960	772.050906	4.708246	1.031944	4.041826	1	-4355
8	800	1000	1	5	61	0.01	0	35.840758	47.833953	34.990226	28.615816	13.525797	9.775915	7.812998	78.549331	92.649301	89.096249	88.647839	41.954458	20.025094	1.251762	2.248250	2.417859	1	-5945
8	800	1000	1	8	50	0.01	0	86.572987	140.050546	48.567416	51.195622	7.621178	8.425724	8.346548	407.656101	644.418903	62.383579	437.206855	9.683737	13.189046	4.238987	1.721476	1.073229	1	-9827
8	800	1000	1	7	75	0.01	0	114.654224	142.547286	154.586456	152.135079	139.799546	124.275122	114.129978	3183.465616	207.214626	845.474904	1142.811536	1012.165080	807.881039	0.810468	2.712275	1.301477	1	-4970
8	800	1000	1	9	76	0.01	0	119.025078	203.703818	77.013574	73.341425	15.569022	14.566825	11.576645	654.955876	958.897345	122.253864	592.677876	18.864134	41.814509	4.071950	2.725462	3.825800	1	-7544
8	800	1000	1	7	95	0.01	0	93.366463	160.020574	126.926641	58.645231	28.118984	18.557194	12.812164	499.141319	239.642586	532.466550	268.526864	90.204866	61.313480	1.959389	2.818744	1.092593	1	-6885
8	800	1000	1	7	80	0.01	0	65.737129	104.990638	82.497759	38.500457	21.399300	14.048581	8.119447	275.702785	165.049552	330.119592	126.530999	59.842982	52.421147	0.949092	2.584564	0.779199	1	-7368
8	800	1000	1	6	72	0.01	0	52.255673	76.256698	33.558789	30.871603	11.670872	9.409660	6.161860	160.817593	304.841254	53.373284	128.231021	16.304047	29.686784	2.276415	0.989550	1.347484	1	-8148
8	800	1000	1	8	70	0.01	0	25.202833	47.789069	27.449536	18.581944	18.689114	18.126192	15.422908	172.341772	163.743515	112.311499	26.534959	11.735020	31.141873	1.933219	0.849184	4.965804	1	-5561
8	800	1000	1	6	54	0.01	0	54.333267	47.720789	18.645672	16.448590	9.788730	11.142309	9.482547	96.002600	225.295851	17.806062	59.768549	14.822029	19.357222	1.613800	1.453752	3.007569	1	-8107
8	800	1000	1	9	66	0.01	0	76.031579	119.503379	54.543308	47.074175	8.594831	7.205637	5.511257	304.722446	484.309452	69.716452	308.595693	11.499121	18.990166	4.732173	2.912824	0.583499	1	-7674
8	800	1000	1	8	73	0.01	0	48.919232	70.939789	44.520876	35.434200	14.036431	10.133377	7.746730	146.648630	187.350962	106.987157	146.808660	30.682537	21.065801	3.800684	1.381179	1.618580	1	-6936
8	800	1000	1	5	85	0.01	0	52.445677	99.239441	122.904795	112.311553	120.291574	122.487761	111.923194	484.374839	2576.292487	209.178075	393.485805	508.423372	698.585236	4.024396	1.610846	3.539735	1	-4117
8	800	1000	1	9	78	0.01	0	58.647506	109.675817	74.215029	50.915769	47.502041	63.179613	23.705987	381.327013	626.728974	242.394623	219.872907	108.907000	321.461559	3.965029	2.187713	4.857860	1	-8459
8	800	1000	1	5	66	0.01	0	32.812824	53.917372	43.555978	28.940222	20.386958	17.297256	15.189283	156.008154	74.936042	130.651664	69.508932	30.869758	23.295194	0.249092	2.745817	3.147099	1	-4731
8	800	1000	1	5	73	0.01	0	42.749973	72.063790	49.052562	47.197437	24.268109	14.391716	10.258273	236.754789	180.367140	64.003240	193.611177	73.768026	34.006083	4.739201	2.275951	2.185904	1	-4324
8	800	1000	1	8	52	0.01	0	32.737232	47.672385	23.762237	19.062165	13.362026	13.273389	11.878016	99.996517	175.258726	43.650283	56.198390	14.904208	18.159575	2.841829	0.755193	4.430754	1	-4888
8	800	1000	1	6	88	0.01	0	64.934069	91.789068	35.387699	39.266019	15.005469	11.046978	7.935154	176.671627	420.708647	42.228271	176.986767	32.541304	26.404322	2.100406	0.277007	2.188787	1	-9183
8	800	1000	1	6	51	0.01	0	63.395924	88.258756	34.365408	19.739080	9.360177	8.820546	8.018436	163.526382	393.199704	108.590685	99.093184	8.929854	13.416568	3.476180	2.280908	2.838099	1	-6217
8	800	1000	1	8	97	0.01	0	33.521369	49.876480	52.714271	83.314057	53.607687	39.710361	27.716856	107.812578	196.592139	209.112099	212.651186	110.568852	106.823024	1.661055	1.596774	3.496612	1	-7637
8	800	1000	1	7	92	0.01	0	25.847786	45.742328	27.670352	18.272178	12.772930	11.205664	9.884251	200.270521	127.521180	86.849435	50.680162	16.681249	16.849359	1.508374	0.287008	1.415601	1	-5529
8	800	1000	1	7	52	0.01	0	63.313078	103.198172	30.936098	47.343292	20.461529	7.842629	6.623352	418.215146	557.853802	151.609975	255.020195	138.105901	23.291826	3.959944	0.337898	1.151372	1	-7316
8	800	1000	1	7	65	0.01	0	56.292052	95.869536	42.322748	26.200387	9.746496	9.163155	8.584110	274.213868	380.324228	132.440786	133.012115	9.819558	11.679792	4.527302	2.977343	2.529649	1	-9099
8	800	1000	1	9	99	0.01	0	42.355047	74.300300	53.540482	53.249284	42.302610	34.077928	16.313466	222.299673	148.039107	44.150721	95.313646	65.859013	136.869812	3.741017	1.007340	1.978668	1	-5746
8	800	1000	1	9	78	0.01	0	76.677484	141.449401	141.091078	154.328747	155.788878	137.349586	125.121082	609.145792	1997.007917	280.590926	594.764052	957.282442	630.184799	4.605661	2.633595	3.776498	1	-3747
8	800	1000	1	8	71	0.01	0	55.870760	100.206195	73.825394	56.812145	36.259272	20.772068	14.423999	502.860639	207.251072	210.294710	196.181860	147.712009	73.461330	1.737321	0.708463	2.983535	1	-4124
8	800	1000	1	6	75	0.01	0	61.271602	117.310795	117.847194	129.330906	139.178671	128.885919	119.752667	541.489713	1770.064023	219.281936	390.585494	646.434171	561.426097	3.550352	2.911231	3.159459	1	-3252
8	800	1000	1	9	99	0.01	0	22.653801	41.837583	22.445761	23.386271	18.387126	15.508290	12.792764	188.832704	169.443742	36.935888	43.283652	32.740559	22.898956	0.234587	2.398529	3.584780	1	-4098
8	800	1000	1	7	52	0.01	0	50.676015	81.795453	47.779334	22.282729	13.173186	8.272132	6.093028	217.244042	248.078578	184.705597	75.755011	43.813569	19.523087	0.939821	1.732273	0.727836	1	-5218
8	800	1000	1	7	81	0.01	0	32.691391	59.345083	34.615545	34.808609	20.180846	15.234448	12.554397	186.365537	180.998434	26.382277	115.837291	42.773311	21.560904	0.171181	0.859096	2.705161	1	-6516
8	800	1000	1	9	76	0.01	0	31.373507	51.030374	27.720085	24.749175	19.911691	15.900807	11.785909	133.920568	167.392457	39.154546	41.709850	34.515080	36.054905	4.178423	0.791125	2.475265	1	-4618
8	800	1000	1	5	84	0.01	0	52.912057	75.186278	59.348244	53.133404	26.264632	15.243512	11.499002	157.294611	116.389305	121.908078	197.141173	84.932354	34.428548	1.156056	2.001590	3.382763	1	-6224
8	800	1000	1	9	53	0.01	0	44.098760	72.906304	50.231738	30.511046	11.712516	12.031306	10.971543	228.130286	184.330195	166.762579	205.162300	9.497644	15.371379	4.849413	0.676247	4.709952	1	-3623
8	800	1000	1	7	61	0.01	0	24.999956	17.220841	29.496943	17.577926	9.620572	6.375459	3.412810	61.667269	83.171555	91.450658	59.416909	17.625178	21.369836	0.665862	0.220188	0.758461	1	-9806
8	800	1000	1	8	96	0.01	0	34.973111	54.385793	90.222884	73.313065	54.864300	42.905833	33.518058	131.872046	357.810776	128.355553	167.656264	104.744494	89.700062	2.969536	1.293561	1.135578	1	-3944
8	800	1000	1	9	94	0.01	0	51.382687	76.449357	34.524027	33.236023	18.490688	14.491410	11.806816	167.002652	309.689473	23.886235	107.559807	33.326305	27.895098	0.331040	0.525172	3.054949	1	-8869
8	800	1000	1	5	91	0.01	0	87.419700	141.738315	70.222202	38.897495	14.762057	11.143215	8.638505	381.121080	525.060126	222.909017	188.248362	40.563848	25.938861	4.612690	2.904151	1.840373	1	-9594
8	800	1000	1	6	71	0.01	0	64.301576	91.739103	69.225140	39.074772	30.439385	39.545809	17.246980	181.501706	471.403471	242.745728	109.636011	64.772632	176.341627	2.344307	1.752541	1.579440	1	-9757
8	800	1000	1	5	66	0.01	0	63.247121	96.840025	42.208983	22.083144	12.063532	11.154545	9.864981	226.998220	413.477426	132.530718	93.505897	10.255888	14.793219	1.023264	1.326572	3.089694	1	-7622
8	800	1000	1	8	59	0.01	0	63.821349	121.785611	95.449925	44.620248	25.030064	16.886507	12.722867	455.343380	195.784405	386.696887	205.094045	93.327779	43.471566	1.548003	2.762987	0.912275	1	-4417
8	800	1000	1	5	58	0.01	0	31.551971	51.977699	24.607040	19.148815	15.852198	14.768811	14.056650	141.766789	205.639049	45.392023	33.649193	15.530629	12.518707	2.167251	0.766256	4.577151	1	-5835
8	800	1000	1	7	71	0.01	0	20.499189	32.618604	44.200956	30.510928	24.449147	18.109317	12.532668	81.581555	216.130699	152.747989	59.272797	60.057177	45.775849	0.276757	0.228419	2.333674	1	-4301
8	800	1000	1	5	91	0.01	0	87.416585	128.883466	84.597866	42.194768	17.857166	14.802346	13.897695	287.545580	323.110617	319.945235	204.462179	33.730818	13.741238	2.704102	2.083102	3.906964	1	-7676
8	800	1000	1	9	80	0.01	0	72.772909	99.387132	42.445197	44.814941	17.319464	14.788160	11.415667	197.562112	434.522084	34.901811	205.235990	25.942715	35.869467	1.076052	1.867684	3.786798	1	-8756
8	800	1000	1	5	76	0.01	0	63.082157	113.177618	132.666884	132.332224	132.087835	120.913839	113.993736	434.011315	1968.570441	213.808198	459.191027	738.094916	551.207635	2.497586	1.253557	3.383587	1	-3224
8	800	1000	1	8	90	0.01	0	52.236172	57.189679	20.913032	22.909929	18.179164	15.338338	14.079799	126.883949	283.576928	140.247166	73.049458	15.332240	10.792692	2.783358	0.449147	4.302347	1	-4837
8	800	1000	1	6	62	0.01	0	33.013471	32.465916	23.959854	24.464049	9.247260	9.036958	8.539797	44.103857	79.682820	40.739167	133.678517	4.461716	10.309048	3.158855	0.391443	3.479171	1	-8413
8	800	1000	1	9	50	0.01	0	23.772973	25.724012	21.649670	23.714225	19.637011	15.119728	12.249916	35.592905	36.977272	28.769434	33.016789	51.429705	38.037966	3.576522	2.941322	4.406308	1	-3248
8	800	1000	1	7	59	0.01	0	86.498401	166.307621	96.880404	73.666699	12.797457	10.934220	9.217540	707.643441	574.806640	275.450030	681.057077	23.114609	33.855436	4.602670	2.522523	3.447035	1	-5156
8	800	1000	1	6	92	0.01	0	28.047705	46.274354	36.760453	42.491672	30.994298	29.517762	22.201780	128.798480	68.964448	44.272116	91.810895	16.435980	55.355938	3.957103	1.867772	0.651341	1	-3525
8	800	1000	1	7	63	0.01	0	84.324030	123.629456	39.615663	50.441381	8.705391	7.706250	5.106909	254.782501	594.925532	83.196174	329.432646	12.731348	26.478277	3.061803	1.323032	0.766015	1	-9773
8	800	1000	1	9	64	0.01	0	61.453013	107.081646	83.765511	41.480515	20.486806	11.666537	7.873080	339.566275	169.607249	338.465474	174.316225	80.889052	41.849156	3.873959	2.834056	0.616459	1	-4942
8	800	1000	1	5	59	0.01	0	55.882943	88.966845	47.000135	30.053839	10.455266	7.933086	6.846315	230.417687	303.933447	123.682432	157.502020	30.226175	15.366957	4.301944	1.600580	1.745201	1	-5907
8	800	1000	1	5	82	0.01	0	13.542240	17.920668	20.332950	19.465834	19.141515	17.894947	15.530626	20.180123	20.215926	15.384663	14.624586	16.958802	25.165544	1.903909	0.640492	4.569872	1	-7479
8	800	1000	1	7	83	0.01	0	111.139639	224.527997	174.008570	165.716916	154.124749	146.013663	134.936024	2095.540032	1019.481791	486.393531	1318.222140	1125.991248	902.040197	3.271758	2.667049	2.506851	1	-4921
8	800	1000	1	6	78	0.01	0	115.624772	101.548718	26.847135	30.910281	19.134134	19.692075	16.655594	118.791616	579.554927	70.561848	133.369728	11.790643	38.259193	1.814933	1.103543	4.556688	1	-6716
8	800	1000	1	8	96	0.01	0	50.854819	79.892512	100.899973	77.045721	49.851045	29.330538	22.061940	203.329248	270.675686	183.902561	228.224938	158.606606	65.288563	1.988998	2.007166	0.508103	1	-5325
8	800	1000	1	8	61	0.01	0	66.856489	85.502127	37.370991	41.535035	13.904888	13.286010	12.140634	159.663441	344.638812	48.627463	268.392879	12.427159	19.025588	3.748344	0.678549	4.009140	1	-9254
8	800	1000	1	9	85	0.01	0	53.728007	101.971540	83.429837	61.585706	43.413216	28.966735	23.559434	681.005356	168.526535	221.237229	236.728602	163.737751	80.284531	3.133882	1.930345	3.569948	1	-4094
8	800	1000	1	6	92	0.01	0	105.068677	185.590311	87.591721	57.963552	24.676739	14.727449	11.059742	597.181169	706.357801	250.133767	306.112768	95.372126	41.974998	2.281500	2.527479	1.146840	1	-8471
8	800	1000	1	9	64	0.01	0	28.503072	47.804165	33.047418	20.830209	12.682421	9.246525	6.943630	138.996285	124.252828	87.683889	61.164135	25.766358	23.905995	1.093100	0.173281	2.372951	1	-4603
